"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-06-02","2014","06","02","","17.3","","7.7","","12.5","","5.5","","0.0","","","M","","M","1.7","","","","31","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-06-03","2014","06","03","","25.7","","7.0","","16.4","","1.6","","0.0","","","M","","M","0.0","","","","33","","39",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-06-04","2014","06","04","","28.0","","8.4","","18.2","","0.0","","0.2","","","M","","M","6.1","","","","25","","69",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-06-05","2014","06","05","","26.5","","14.8","","20.7","","0.0","","2.7","","","M","","M","0.3","","","","27","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-06-06","2014","06","06","","18.8","","8.0","","13.4","","4.6","","0.0","","","M","","M","0.0","","","","31","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-06-07","2014","06","07","","19.5","","5.2","","12.4","","5.6","","0.0","","","M","","M","0.0","","","","32","","48",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-06-08","2014","06","08","","21.3","","8.4","","14.9","","3.1","","0.0","","","M","","M","3.3","","","","26","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-06-09","2014","06","09","","20.5","","7.2","","13.9","","4.1","","0.0","","","M","","M","1.9","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-06-10","2014","06","10","","26.8","","14.1","","20.5","","0.0","","2.5","","","M","","M","0.0","","","","24","","52",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-06-11","2014","06","11","","20.1","","9.0","","14.6","","3.4","","0.0","","","M","","M","0.0","","","","33","","43",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-06-12","2014","06","12","","21.6","","7.1","","14.4","","3.6","","0.0","","","M","","M","0.0","","","","34","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-06-13","2014","06","13","","24.2","","5.3","","14.8","","3.2","","0.0","","","M","","M","0.5","","","","19","","48",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-06-14","2014","06","14","","15.8","","12.1","","14.0","","4.0","","0.0","","","M","","M","29.1","","","","11","","48",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-06-15","2014","06","15","","14.2","","12.2","","13.2","","4.8","","0.0","","","M","","M","40.1","","","","12","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-06-16","2014","06","16","","20.7","","10.8","","15.8","","2.2","","0.0","","","M","","M","0.2","","","","26","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-06-17","2014","06","17","","19.1","","9.3","","14.2","","3.8","","0.0","","","M","","M","0.0","","","","2","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-06-18","2014","06","18","","26.0","","12.6","","19.3","","0.0","","1.3","","","M","","M","","M","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-06-19","2014","06","19","","19.5","","14.2","","16.9","","1.1","","0.0","","","M","","M","21.1","","","","12","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-06-20","2014","06","20","","23.0","","11.3","","17.2","","0.8","","0.0","","","M","","M","0.6","","","","17","","52",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-06-21","2014","06","21","","29.0","","14.2","","21.6","","0.0","","3.6","","","M","","M","7.3","","","","1","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-06-22","2014","06","22","","24.1","","12.1","","18.1","","0.0","","0.1","","","M","","M","0.0","","","","24","","35",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-06-23","2014","06","23","","23.7","","12.9","","18.3","","0.0","","0.3","","","M","","M","0.0","","","","1","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-06-24","2014","06","24","","18.4","","12.9","","15.7","","2.3","","0.0","","","M","","M","0.0","","","","4","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-06-25","2014","06","25","","20.9","","13.8","","17.4","","0.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-06-26","2014","06","26","","24.4","","13.6","","19.0","","0.0","","1.0","","","M","","M","0.0","","","","14","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-06-27","2014","06","27","","30.5","","17.1","","23.8","","0.0","","5.8","","","M","","M","1.9","","","","22","","50",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-06-28","2014","06","28","","27.4","","18.8","","23.1","","0.0","","5.1","","","M","","M","9.0","","","","16","","76",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-06-29","2014","06","29","","21.8","","16.2","","19.0","","0.0","","1.0","","","M","","M","21.0","","","","21","","80",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-06-30","2014","06","30","","21.9","","12.8","","17.4","","0.6","","0.0","","","M","","M","3.0","","","","25","","57",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-07-01","2014","07","01","","17.8","","8.4","","13.1","","4.9","","0.0","","","M","","M","1.6","","","","35","","59",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-07-02","2014","07","02","","22.1","","7.6","","14.9","","3.1","","0.0","","","M","","M","0.0","","","","31","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-07-03","2014","07","03","","","M","9.0","E","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-07-04","2014","07","04","","27.1","","12.1","","19.6","","0.0","","1.6","","","M","","M","0.0","","","","","M","","M"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-07-05","2014","07","05","","31.9","","20.1","","26.0","","0.0","","8.0","","","M","","M","0.0","","","","","M","","M"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-07-06","2014","07","06","","26.0","","15.8","","20.9","","0.0","","2.9","","","M","","M","0.0","","","","","M","","M"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-07-07","2014","07","07","","23.9","","14.6","","19.3","","0.0","","1.3","","","M","","M","0.2","","","","","M","","M"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-07-08","2014","07","08","","22.0","","11.4","","16.7","","1.3","","0.0","","","M","","M","0.0","","","","","M","","M"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-07-09","2014","07","09","","23.1","","8.9","","16.0","","2.0","","0.0","","","M","","M","0.0","","","","","M","","M"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-07-10","2014","07","10","","28.1","","13.5","","20.8","","0.0","","2.8","","","M","","M","0.0","","","","","M","","M"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-07-11","2014","07","11","","26.7","","15.5","","21.1","","0.0","","3.1","","","M","","M","0.0","","","","","M","","M"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-07-12","2014","07","12","","26.0","","11.5","","18.8","","0.0","","0.8","","","M","","M","2.4","","","","","M","","M"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-07-13","2014","07","13","","15.7","","8.6","","12.2","","5.8","","0.0","","","M","","M","8.1","","","","","M","","M"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-07-14","2014","07","14","","20.6","","7.5","","14.1","","3.9","","0.0","","","M","","M","0.0","","","","","M","","M"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-07-15","2014","07","15","","21.7","","6.5","","14.1","","3.9","","0.0","","","M","","M","0.0","","","","","M","","M"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-07-16","2014","07","16","","25.7","","8.5","","17.1","","0.9","","0.0","","","M","","M","0.0","","","","","M","","M"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-07-17","2014","07","17","","27.6","","14.6","","21.1","","0.0","","3.1","","","M","","M","0.0","","","","","M","","M"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-07-18","2014","07","18","","28.2","","16.5","","22.4","","0.0","","4.4","","","M","","M","3.4","","","","","M","","M"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-07-19","2014","07","19","","25.3","","16.2","","20.8","","0.0","","2.8","","","M","","M","0.0","","","","","M","","M"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-07-20","2014","07","20","","30.8","","17.2","","24.0","","0.0","","6.0","","","M","","M","0.0","","","","","M","","M"
"-97.25","49.92","WINNIPEG A CS","502S001","2014-07-21","2014","07","21","","27.5","","16.1","","21.8","","0.0","","3.8","","","M","","M","2.4","","","","3","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-07-22","2014","07","22","","25.0","","11.3","","18.2","","0.0","","0.2","","","M","","M","0.2","","","","31","","52",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-07-23","2014","07","23","","23.8","","8.3","","16.1","","1.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-07-24","2014","07","24","","24.7","","11.0","","17.9","","0.1","","0.0","","","M","","M","0.0","","","","12","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-07-25","2014","07","25","","27.6","","16.1","","21.9","","0.0","","3.9","","","M","","M","0.0","","","","30","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-07-26","2014","07","26","","23.3","","13.8","","18.6","","0.0","","0.6","","","M","","M","7.1","","","","23","","43",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-07-27","2014","07","27","","22.2","","10.3","","16.3","","1.7","","0.0","","","M","","M","0.0","","","","3","","43",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-07-28","2014","07","28","","24.8","","7.7","","16.3","","1.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-07-29","2014","07","29","","25.5","","10.2","","17.9","","0.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-07-30","2014","07","30","","27.9","","10.5","","19.2","","0.0","","1.2","","","M","","M","0.0","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-07-31","2014","07","31","","27.5","","11.6","","19.6","","0.0","","1.6","","","M","","M","0.0","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-08-01","2014","08","01","","28.9","","11.5","","20.2","","0.0","","2.2","","","M","","M","0.0","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-08-02","2014","08","02","","25.1","","13.7","","19.4","","0.0","","1.4","","","M","","M","2.8","","","","36","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-08-03","2014","08","03","","25.9","","8.7","","17.3","","0.7","","0.0","","","M","","M","0.0","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-08-04","2014","08","04","","27.8","","13.4","","20.6","","0.0","","2.6","","","M","","M","0.0","","","","26","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-08-05","2014","08","05","","28.8","","15.5","","22.2","","0.0","","4.2","","","M","","M","0.0","","","","29","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-08-06","2014","08","06","","27.9","","14.6","","21.3","","0.0","","3.3","","","M","","M","0.0","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-08-07","2014","08","07","","28.7","","17.8","","23.3","","0.0","","5.3","","","M","","M","0.0","","","","21","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-08-08","2014","08","08","","30.3","","18.5","","24.4","","0.0","","6.4","","","M","","M","9.5","","","","19","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-08-09","2014","08","09","","28.7","","18.2","","23.5","","0.0","","5.5","","","M","","M","6.7","","","","26","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-08-10","2014","08","10","","23.0","","10.9","","17.0","","1.0","","0.0","","","M","","M","0.0","","","","31","","35",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-08-11","2014","08","11","","24.3","","7.9","","16.1","","1.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-08-12","2014","08","12","","28.0","","14.0","","21.0","","0.0","","3.0","","","M","","M","0.0","","","","36","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-08-13","2014","08","13","","25.4","","9.0","","17.2","","0.8","","0.0","","","M","","M","0.0","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-08-14","2014","08","14","","28.9","","14.3","","21.6","","0.0","","3.6","","","M","","M","0.0","","","","18","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-08-15","2014","08","15","","32.4","","18.2","","25.3","","0.0","","7.3","","","M","","M","0.0","","","","36","","39",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-08-16","2014","08","16","","24.9","","15.3","","20.1","","0.0","","2.1","","","M","","M","0.0","","","","6","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-08-17","2014","08","17","","25.0","","11.0","","18.0","","0.0","","0.0","","","M","","M","11.1","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-08-18","2014","08","18","","25.3","","15.6","","20.5","","0.0","","2.5","","","M","","M","1.6","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-08-19","2014","08","19","","27.4","","12.7","","20.1","","0.0","","2.1","","","M","","M","0.3","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-08-20","2014","08","20","","29.3","","17.3","","23.3","","0.0","","5.3","","","M","","M","0.0","","","","16","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-08-21","2014","08","21","","26.2","","18.9","","22.6","","0.0","","4.6","","","M","","M","20.6","","","","16","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-08-22","2014","08","22","","20.2","","14.2","","17.2","","0.8","","0.0","","","M","","M","0.2","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-08-23","2014","08","23","","19.1","","13.1","","16.1","","1.9","","0.0","","","M","","M","6.0","","","","3","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-08-24","2014","08","24","","26.6","","15.4","","21.0","","0.0","","3.0","","","M","","M","14.1","","","","21","","59",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-08-25","2014","08","25","","15.5","","9.5","","12.5","","5.5","","0.0","","","M","","M","3.6","","","","28","","52",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-08-26","2014","08","26","","18.2","","8.1","","13.2","","4.8","","0.0","","","M","","M","0.5","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-08-27","2014","08","27","","25.1","","7.9","","16.5","","1.5","","0.0","","","M","","M","0.0","","","","20","","39",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-08-28","2014","08","28","","28.6","","14.5","","21.6","","0.0","","3.6","","","M","","M","0.0","","","","18","","41",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-08-29","2014","08","29","","20.3","","8.0","","14.2","","3.8","","0.0","","","M","","M","8.7","","","","1","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-08-30","2014","08","30","","22.0","","4.0","","13.0","","5.0","","0.0","","","M","","M","0.2","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-08-31","2014","08","31","","17.7","","13.8","","15.8","","2.2","","0.0","","","M","","M","18.5","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-09-01","2014","09","01","","24.0","","8.7","","16.4","","1.6","","0.0","","","M","","M","0.0","","","","30","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-09-02","2014","09","02","","24.6","","9.5","","17.1","","0.9","","0.0","","","M","","M","3.8","","","","29","","52",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-09-03","2014","09","03","","23.3","","8.6","","16.0","","2.0","","0.0","","","M","","M","0.0","","","","3","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-09-04","2014","09","04","","18.7","","10.1","","14.4","","3.6","","0.0","","","M","","M","11.2","","","","33","","57",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-09-05","2014","09","05","","22.2","","5.8","","14.0","","4.0","","0.0","","","M","","M","2.7","","","","36","","57",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-09-06","2014","09","06","","25.3","","6.1","","15.7","","2.3","","0.0","","","M","","M","0.4","","","","29","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-09-07","2014","09","07","","26.0","","6.3","","16.2","","1.8","","0.0","","","M","","M","0.0","","","","18","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-09-08","2014","09","08","","22.0","","9.6","","15.8","","2.2","","0.0","","","M","","M","1.8","","","","17","","48",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-09-09","2014","09","09","","12.6","","6.0","","9.3","","8.7","","0.0","","","M","","M","0.0","","","","4","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-09-10","2014","09","10","","12.2","","3.3","","7.8","","10.2","","0.0","","","M","","M","0.0","","","","35","","48",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-09-11","2014","09","11","","12.5","","3.4","","8.0","","10.0","","0.0","","","M","","M","0.0","","","","36","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-09-12","2014","09","12","","14.2","","1.1","","7.7","","10.3","","0.0","","","M","","M","0.0","","","","24","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-09-13","2014","09","13","","17.8","","2.7","","10.3","","7.7","","0.0","","","M","","M","0.2","","","","27","","48",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-09-14","2014","09","14","","14.8","","2.1","","8.5","","9.5","","0.0","","","M","","M","0.2","","","","31","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-09-15","2014","09","15","","18.8","","3.2","","11.0","","7.0","","0.0","","","M","","M","0.0","","","","25","","43",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-09-16","2014","09","16","","18.5","","9.0","","13.8","","4.2","","0.0","","","M","","M","0.0","","","","2","","41",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-09-17","2014","09","17","","10.0","","3.0","","6.5","","11.5","","0.0","","","M","","M","0.0","","","","5","","39",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-09-18","2014","09","18","","20.2","","2.6","","11.4","","6.6","","0.0","","","M","","M","0.0","","","","17","","54",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-09-19","2014","09","19","","20.2","","12.3","","16.3","","1.7","","0.0","","","M","","M","0.9","","","","19","","52",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-09-20","2014","09","20","","15.1","","4.8","","10.0","","8.0","","0.0","","","M","","M","8.7","","","","36","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-09-21","2014","09","21","","18.7","","7.5","","13.1","","4.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-09-22","2014","09","22","","26.5","","8.2","","17.4","","0.6","","0.0","","","M","","M","0.0","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-09-23","2014","09","23","","26.7","","11.6","","19.2","","0.0","","1.2","","","M","","M","0.0","","","","17","","52",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-09-24","2014","09","24","","20.9","","12.3","","16.6","","1.4","","0.0","","","M","","M","0.0","","","","19","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-09-25","2014","09","25","","27.7","","14.5","","21.1","","0.0","","3.1","","","M","","M","0.0","","","","17","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-09-26","2014","09","26","","30.2","","17.4","","23.8","","0.0","","5.8","","","M","","M","0.0","","","","18","","61",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-09-27","2014","09","27","","25.4","","13.4","","19.4","","0.0","","1.4","","","M","","M","0.0","","","","18","","48",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-09-28","2014","09","28","","13.4","","7.0","","10.2","","7.8","","0.0","","","M","","M","7.9","","","","1","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-09-29","2014","09","29","","10.9","","5.2","","8.1","","9.9","","0.0","","","M","","M","0.0","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-09-30","2014","09","30","","16.0","","5.4","","10.7","","7.3","","0.0","","","M","","M","2.9","","","","13","","43",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-10-01","2014","10","01","","16.1","","11.9","","14.0","","4.0","","0.0","","","M","","M","0.2","","","","19","","54",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-10-02","2014","10","02","","18.2","","5.3","","11.8","","6.2","","0.0","","","M","","M","0.5","","","","32","","57",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-10-03","2014","10","03","","7.2","","3.1","","5.2","","12.8","","0.0","","","M","","M","1.4","","","","33","","63",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-10-04","2014","10","04","","7.0","","-2.0","","2.5","","15.5","","0.0","","","M","","M","0.2","","","","32","","48",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-10-05","2014","10","05","","8.7","","-2.2","","3.3","","14.7","","0.0","","","M","","M","0.2","","","","32","","63",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-10-06","2014","10","06","","5.8","","1.5","","3.7","","14.3","","0.0","","","M","","M","0.0","","","","32","","56",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-10-07","2014","10","07","","7.7","","-0.8","","3.5","","14.5","","0.0","","","M","","M","0.2","","","","30","","59",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-10-08","2014","10","08","","7.6","","-2.4","","2.6","","15.4","","0.0","","","M","","M","0.2","","","","32","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-10-09","2014","10","09","","8.6","","-4.5","","2.1","","15.9","","0.0","","","M","","M","0.0","","","","31","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-10-10","2014","10","10","","11.4","","-5.5","","3.0","","15.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-10-11","2014","10","11","","16.8","","2.4","","9.6","","8.4","","0.0","","","M","","M","0.0","","","","19","","65",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-10-12","2014","10","12","","15.1","","4.8","","10.0","","8.0","","0.0","","","M","","M","0.3","","","","20","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-10-13","2014","10","13","","17.8","","1.4","","9.6","","8.4","","0.0","","","M","","M","0.0","","","","32","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-10-14","2014","10","14","","19.3","","-1.6","","8.9","","9.1","","0.0","","","M","","M","0.0","","","","18","","43",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-10-15","2014","10","15","","21.5","","8.5","","15.0","","3.0","","0.0","","","M","","M","0.0","","","","17","","48",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-10-16","2014","10","16","","17.4","","6.4","","11.9","","6.1","","0.0","","","M","","M","0.0","","","","35","","56",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-10-17","2014","10","17","","7.2","","4.5","","5.9","","12.1","","0.0","","","M","","M","0.0","","","","35","","54",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-10-18","2014","10","18","","7.2","","0.5","","3.9","","14.1","","0.0","","","M","","M","0.2","","","","18","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-10-19","2014","10","19","","17.6","","2.4","","10.0","","8.0","","0.0","","","M","","M","0.0","","","","33","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-10-20","2014","10","20","","12.0","","-0.1","","6.0","","12.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-10-21","2014","10","21","","16.6","","3.7","","10.2","","7.8","","0.0","","","M","","M","0.0","","","","18","","69",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-10-22","2014","10","22","","","M","11.5","E","","M","","M","","M","","M","","M","","M","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-10-23","2014","10","23","","17.2","","8.9","","13.1","","4.9","","0.0","","","M","","M","0.0","","","","25","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-10-24","2014","10","24","","20.6","","5.1","","12.9","","5.1","","0.0","","","M","","M","0.0","","","","28","","67",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-10-25","2014","10","25","","14.3","","-1.6","","6.4","","11.6","","0.0","","","M","","M","0.0","","","","30","","52",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-10-26","2014","10","26","","14.0","","-1.9","","6.1","","11.9","","0.0","","","M","","M","0.0","","","","13","","56",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-10-27","2014","10","27","","8.0","","1.4","","4.7","","13.3","","0.0","","","M","","M","0.0","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-10-28","2014","10","28","","4.4","","0.9","","2.7","","15.3","","0.0","","","M","","M","0.0","","","","35","","52",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-10-29","2014","10","29","","3.6","","0.2","","1.9","","16.1","","0.0","","","M","","M","0.0","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-10-30","2014","10","30","","4.0","","-8.0","","-2.0","","20.0","","0.0","","","M","","M","0.0","","","","35","","56",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-10-31","2014","10","31","","3.8","","-11.9","","-4.1","","22.1","","0.0","","","M","","M","0.0","","","","17","","52",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-11-01","2014","11","01","","7.8","","-0.4","","3.7","","14.3","","0.0","","","M","","M","0.0","","","","18","","59",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-11-02","2014","11","02","","9.9","","-0.1","","4.9","","13.1","","0.0","","","M","","M","0.0","","","","18","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-11-03","2014","11","03","","9.7","","-1.6","","4.1","","13.9","","0.0","","","M","","M","0.0","","","","27","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-11-04","2014","11","04","","3.4","","-0.4","","1.5","","16.5","","0.0","","","M","","M","0.0","","","","33","","50",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-11-05","2014","11","05","","4.6","","-6.6","","-1.0","","19.0","","0.0","","","M","","M","0.0","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-11-06","2014","11","06","","2.9","","-3.0","","-0.1","","18.1","","0.0","","","M","","M","0.0","","","","18","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-11-07","2014","11","07","","7.1","","-0.4","","3.4","","14.6","","0.0","","","M","","M","1.7","","","","17","","69",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-11-08","2014","11","08","","-0.2","","-9.8","","-5.0","","23.0","","0.0","","","M","","M","0.0","","","","34","","52",""
"-97.25","49.92","WINNIPEG A CS","502S001","2014-11-09","2014","11","09","","-4.9","","-12.6","","-8.8","","26.8","","0.0","","","M","","M","0.0","","","","32","","48",""
