"Longitude (x)","Latitude (y)","Station Name","Climate ID","Date/Time","Year","Month","Day","Data Quality","Max Temp (°C)","Max Temp Flag","Min Temp (°C)","Min Temp Flag","Mean Temp (°C)","Mean Temp Flag","Heat Deg Days (°C)","Heat Deg Days Flag","Cool Deg Days (°C)","Cool Deg Days Flag","Total Rain (mm)","Total Rain Flag","Total Snow (cm)","Total Snow Flag","Total Precip (mm)","Total Precip Flag","Snow on Grnd (cm)","Snow on Grnd Flag","Dir of Max Gust (10s deg)","Dir of Max Gust Flag","Spd of Max Gust (km/h)","Spd of Max Gust Flag"
"-97.25","49.92","WINNIPEG A CS","502S001","2018-06-03","2018","06","03","","20.7","","8.9","","14.8","","3.2","","0.0","","","M","","M","0.3","","","","31","","56",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-06-04","2018","06","04","","19.7","","6.6","","13.2","","4.8","","0.0","","","M","","M","","M","","","5","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-06-05","2018","06","05","","26.8","","8.5","","17.7","","0.3","","0.0","","","M","","M","0.3","","","","15","","57",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-06-06","2018","06","06","","22.1","","10.4","","16.2","","1.8","","0.0","","","","","","0.3","","","","31","","41",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-06-07","2018","06","07","","29.0","","11.1","","20.1","","0.0","","2.1","","","M","","M","0.7","","","","19","","41",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-06-08","2018","06","08","","27.5","","13.5","","20.5","","0.0","","2.5","","","M","","M","0.0","","","","14","","41",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-06-09","2018","06","09","","22.8","","17.1","","20.0","","0.0","","2.0","","","M","","M","0.0","","","","11","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-06-10","2018","06","10","","31.4","","17.3","","24.4","","0.0","","6.4","","","M","","M","0.0","","","","14","","54",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-06-11","2018","06","11","","21.5","","12.2","","16.9","","1.1","","0.0","","","M","","M","2.8","","","","17","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-06-12","2018","06","12","","23.3","","11.3","","17.3","","0.7","","0.0","","","M","","M","4.1","","","","20","","35",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-06-13","2018","06","13","","27.7","","11.5","","19.6","","0.0","","1.6","","","M","","M","0.0","","","","19","","43",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-06-14","2018","06","14","","28.3","","16.2","","22.3","","0.0","","4.3","","","M","","M","24.6","","","","34","","83",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-06-15","2018","06","15","","26.9","","17.2","","22.1","","0.0","","4.1","","","M","","M","0.8","","","","9","","57",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-06-16","2018","06","16","","24.2","","13.7","","19.0","","0.0","","1.0","","","M","","M","0.6","","","","2","","39",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-06-17","2018","06","17","","24.9","","12.0","","18.5","","0.0","","0.5","","","M","","M","0.0","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-06-18","2018","06","18","","26.7","","8.5","","17.6","","0.4","","0.0","","","M","","M","1.0","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-06-19","2018","06","19","","28.4","","12.5","","20.5","","0.0","","2.5","","","M","","M","1.2","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-06-20","2018","06","20","","30.6","","10.9","","20.8","","0.0","","2.8","","","M","","M","1.4","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-06-21","2018","06","21","","31.4","","14.3","","22.9","","0.0","","4.9","","","M","","M","","M","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-06-22","2018","06","22","","31.2","","17.0","","24.1","","0.0","","6.1","","","M","","M","3.8","","","","19","","78",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-06-23","2018","06","23","","28.0","","16.8","","22.4","","0.0","","4.4","","","M","","M","0.0","","","","6","","35",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-06-24","2018","06","24","","23.8","","17.7","","20.8","","0.0","","2.8","","","M","","M","0.0","","","","8","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-06-25","2018","06","25","","26.4","","15.7","","21.1","","0.0","","3.1","","","M","","M","0.0","","","","14","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-06-26","2018","06","26","","29.6","","17.7","","23.7","","0.0","","5.7","","","M","","M","6.8","","","","28","","52",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-06-27","2018","06","27","","27.4","","16.9","","22.2","","0.0","","4.2","","","M","","M","9.1","","","","35","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-06-28","2018","06","28","","28.8","","12.3","","20.6","","0.0","","2.6","","","M","","M","0.9","","","","","","<31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-06-29","2018","06","29","","25.6","","16.5","","21.1","","0.0","","3.1","","","M","","M","5.7","","","","9","","50",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-06-30","2018","06","30","","23.9","","15.0","","19.5","","0.0","","1.5","","","M","","M","0.0","","","","28","","39",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-07-01","2018","07","01","","26.5","","13.4","","20.0","","0.0","","2.0","","","","","","5.4","","","","23","","58",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-07-02","2018","07","02","","26.4","","13.5","","20.0","","0.0","","2.0","","","M","","M","0.0","","","","26","","43",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-07-03","2018","07","03","","26.1","","12.0","","19.1","","0.0","","1.1","","","M","","M","0.2","","","","6","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-07-04","2018","07","04","","26.4","","13.1","","19.8","","0.0","","1.8","","","M","","M","10.2","","","","23","","56",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-07-05","2018","07","05","","24.7","","9.5","","17.1","","0.9","","0.0","","","M","","M","0.0","","","","28","","35",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-07-06","2018","07","06","","27.1","","12.5","","19.8","","0.0","","1.8","","","M","","M","0.6","","","","19","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-07-07","2018","07","07","","32.9","","19.4","","26.2","","0.0","","8.2","","","M","","M","0.0","","","","19","","61",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-07-08","2018","07","08","","27.9","","14.2","","21.1","","0.0","","3.1","","","M","","M","0.2","","","","31","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-07-09","2018","07","09","","26.7","","10.7","","18.7","","0.0","","0.7","","","","","","0.2","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-07-10","2018","07","10","","29.1","","16.5","","22.8","","0.0","","4.8","","","M","","M","2.1","","","","14","","35",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-07-11","2018","07","11","","28.2","","19.2","","23.7","","0.0","","5.7","","","M","","M","1.9","","","","13","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-07-12","2018","07","12","","31.1","","16.7","","23.9","","0.0","","5.9","","","M","","M","0.0","","","","25","","50",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-07-13","2018","07","13","","32.1","","16.0","","24.1","","0.0","","6.1","","","M","","M","0.0","","","","30","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-07-14","2018","07","14","","33.6","","18.8","","26.2","","0.0","","8.2","","","M","","M","0.0","","","","17","","59",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-07-15","2018","07","15","","26.0","","12.1","","19.1","","0.0","","1.1","","","M","","M","0.5","","","","26","","63",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-07-16","2018","07","16","","21.8","","8.6","","15.2","","2.8","","0.0","","","","","","0.0","","","","33","","35",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-07-17","2018","07","17","","26.5","","5.8","","16.1","","1.9","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-07-18","2018","07","18","","30.4","","14.7","","22.5","","0.0","","4.5","","","","","","0.0","","","","15","","34",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-07-19","2018","07","19","","29.3","","18.5","","23.9","","0.0","","5.9","","","","","","10.2","","","","5","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-07-20","2018","07","20","","26.3","","14.0","","20.1","","0.0","","2.1","","","","","","0.0","","","","2","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-07-21","2018","07","21","","27.0","","12.8","","19.9","","0.0","","1.9","","","","","","0.2","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-07-22","2018","07","22","","26.9","","16.8","","21.8","","0.0","","3.8","","","","","","4.1","","","","16","","38",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-07-23","2018","07","23","","25.2","","14.5","","19.8","","0.0","","1.8","","","","","","0.0","","","","28","","43",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-07-24","2018","07","24","","22.1","","12.9","","17.5","","0.5","","0.0","","","","","","0.0","","","","28","","36",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-07-25","2018","07","25","","17.1","","12.7","","14.9","","3.1","","0.0","","","","","","3.7","","","","33","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-07-26","2018","07","26","","24.1","","11.0","","17.5","","0.5","","0.0","","","","","","0.0","","","","32","","38",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-07-27","2018","07","27","","26.7","","9.0","","17.8","","0.2","","0.0","","","","","","0.6","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-07-28","2018","07","28","","28.4","","9.7","","19.0","","0.0","","1.0","","","","","","0.5","","","","29","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-07-29","2018","07","29","","29.5","","9.7","","19.6","","0.0","","1.6","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-07-30","2018","07","30","","32.6","","12.1","","22.3","","0.0","","4.3","","","","","","0.5","","","","25","","36",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-07-31","2018","07","31","","22.9","","13.7","","18.3","","0.0","","0.3","","","","","","0.0","","","","36","","39",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-08-01","2018","08","01","","17.9","","8.7","","13.3","","4.7","","0.0","","","","","","0.0","","","","3","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-08-02","2018","08","02","","23.9","","7.5","","15.7","","2.3","","0.0","","","","","","0.2","","","","17","","35",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-08-03","2018","08","03","","31.6","","14.3","","23.0","","0.0","","5.0","","","","","","7.3","","","","33","","77",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-08-04","2018","08","04","","27.9","","14.3","","21.1","","0.0","","3.1","","","","","","11.7","","","","29","","60",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-08-05","2018","08","05","","22.6","","9.8","","16.2","","1.8","","0.0","","","","","","0.5","","","","31","","41",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-08-06","2018","08","06","","23.8","","6.4","","15.1","","2.9","","0.0","","","","","","0.3","","","","17","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-08-07","2018","08","07","","32.9","","15.2","","24.1","","0.0","","6.1","","","","","","0.0","","","","27","","34",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-08-08","2018","08","08","","29.1","","14.0","","21.6","","0.0","","3.6","","","","","","0.0","","","","31","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-08-09","2018","08","09","","31.2","","11.7","","21.4","","0.0","","3.4","","","","","","0.3","","","","25","","35",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-08-10","2018","08","10","","33.6","","14.6","","24.1","","0.0","","6.1","","","","","","0.3","","","","33","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-08-11","2018","08","11","","37.1","","17.1","","27.1","","0.0","","9.1","","","","","","0.0","","","","18","","41",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-08-12","2018","08","12","","37.5","","19.1","","28.3","","0.0","","10.3","","","","","","0.0","","","","18","","50",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-08-13","2018","08","13","","27.5","","13.6","","20.6","","0.0","","2.6","","","","","","0.0","","","","19","","48",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-08-14","2018","08","14","","19.5","","9.0","","14.3","","3.7","","0.0","","","","","","0.2","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-08-15","2018","08","15","","32.6","","10.0","","21.3","","0.0","","3.3","","","","","","0.0","","","","22","","45",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-08-16","2018","08","16","","23.8","","9.3","","16.6","","1.4","","0.0","","","","","","0.0","","","","19","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-08-17","2018","08","17","","28.2","","6.9","","17.5","","0.5","","0.0","","","","","","0.0","","","","19","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-08-18","2018","08","18","","33.9","","17.2","","25.5","","0.0","","7.5","","","","","","0.0","","","","19","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-08-19","2018","08","19","","23.7","","9.2","","16.4","","1.6","","0.0","","","","","","0.2","","","","2","","36",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-08-20","2018","08","20","","23.9","","6.3","","15.1","","2.9","","0.0","","","","","","0.0","","","","1","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-08-21","2018","08","21","","25.8","","4.6","","15.2","","2.8","","0.0","","","","","","0.0","","","","29","","34",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-08-22","2018","08","22","","30.6","","12.4","","21.5","","0.0","","3.5","","","","","","0.0","","","","28","","43",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-08-23","2018","08","23","","31.5","","13.6","","22.6","","0.0","","4.6","","","","","","0.0","","","","18","","42",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-08-24","2018","08","24","","27.1","","14.0","","20.5","","0.0","","2.5","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-08-25","2018","08","25","","22.2","","9.1","","15.7","","2.3","","0.0","","","","","","0.2","","","","26","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-08-26","2018","08","26","","21.0","","4.8","","12.9","","5.1","","0.0","","","","","","8.6","","","","2","","68",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-08-27","2018","08","27","","16.9","","11.1","","14.0","","4.0","","0.0","","","","","","0.0","","","","2","","48",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-08-28","2018","08","28","","18.8","","9.5","","14.1","","3.9","","0.0","","","","","","1.8","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-08-29","2018","08","29","","23.4","","11.3","","17.4","","0.6","","0.0","","","","","","0.2","","","","18","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-08-30","2018","08","30","","29.0","","13.7","","21.3","","0.0","","3.3","","","","","","0.0","","","","18","","70",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-08-31","2018","08","31","","26.8","","10.8","","18.8","","0.0","","0.8","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-09-01","2018","09","01","","26.8","","6.9","","16.9","","1.1","","0.0","","","","","","0.4","","","","17","","45",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-09-02","2018","09","02","","22.6","","10.4","","16.5","","1.5","","0.0","","","","","","0.0","","","","31","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-09-03","2018","09","03","","28.1","","7.0","","17.5","","0.5","","0.0","","","","","","0.0","","","","14","","50",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-09-04","2018","09","04","","21.1","","5.8","","13.4","","4.6","","0.0","","","","","","12.0","","","","28","","50",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-09-05","2018","09","05","","17.4","","2.5","","9.9","","8.1","","0.0","","","","","","0.0","","","","29","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-09-06","2018","09","06","","24.1","","4.7","","14.4","","3.6","","0.0","","","","","","0.0","","","","20","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-09-07","2018","09","07","","23.1","","9.5","","16.3","","1.7","","0.0","","","","","","0.0","","","","7","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-09-08","2018","09","08","","19.5","","12.3","","15.9","","2.1","","0.0","","","","","","4.1","","","","17","","62",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-09-09","2018","09","09","","25.2","","13.0","","19.1","","0.0","","1.1","","","","","","3.3","","","","17","","58",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-09-10","2018","09","10","","23.8","","10.3","","17.0","","1.0","","0.0","","","","","","0.0","","","","30","","40",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-09-11","2018","09","11","","25.0","","9.8","","17.4","","0.6","","0.0","","","","","","4.7","","","","33","","54",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-09-12","2018","09","12","","15.3","","3.7","","9.5","","8.5","","0.0","","","","","","46.6","","","","2","","36",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-09-13","2018","09","13","","16.9","","7.9","","12.4","","5.6","","0.0","","","","","","16.3","","","","30","","53",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-09-14","2018","09","14","","19.6","","6.0","","12.8","","5.2","","0.0","","","","","","0.2","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-09-15","2018","09","15","","17.2","","10.2","","13.7","","4.3","","0.0","","","","","","0.3","","","","4","","39",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-09-16","2018","09","16","","27.5","","6.2","","16.9","","1.1","","0.0","","","","","","0.0","","","","19","","45",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-09-17","2018","09","17","","12.5","","4.9","","8.7","","9.3","","0.0","","","","","","0.2","","","","34","","40",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-09-18","2018","09","18","","17.5","","2.6","","10.0","","8.0","","0.0","","","","","","0.5","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-09-19","2018","09","19","","14.8","","2.5","","8.6","","9.4","","0.0","","","","","","0.0","","","","36","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-09-20","2018","09","20","","11.6","","1.4","","6.5","","11.5","","0.0","","","","","","8.3","","","","4","","34",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-09-21","2018","09","21","","11.7","","4.2","","7.9","","10.1","","0.0","","","","","","0.2","","","","35","","32",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-09-22","2018","09","22","","8.7","","1.7","","5.2","","12.8","","0.0","","","","","","5.5","","","","4","","41",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-09-23","2018","09","23","","6.0","","1.3","","3.6","","14.4","","0.0","","","","","","0.5","","","","9","","40",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-09-24","2018","09","24","","8.9","","4.1","","6.5","","11.5","","0.0","","","","","","0.5","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-09-25","2018","09","25","","13.7","","3.7","","8.7","","9.3","","0.0","","","","","","3.2","","","","28","","54",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-09-26","2018","09","26","","7.8","","1.6","","4.7","","13.3","","0.0","","","","","","2.3","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-09-27","2018","09","27","","8.8","","1.9","","5.3","","12.7","","0.0","","","","","","5.5","","","","32","","43",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-09-28","2018","09","28","","3.7","","-2.3","","0.7","","17.3","","0.0","","","","","","0.5","","","","29","","50",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-09-29","2018","09","29","","10.2","","-5.2","","2.5","","15.5","","0.0","","","","","","0.2","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-09-30","2018","09","30","","6.0","","-3.2","","1.4","","16.6","","0.0","","","","","","0.0","","","","34","","38",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-10-01","2018","10","01","","10.0","","-1.4","","4.3","","13.7","","0.0","","","","","","0.0","","","","21","","38",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-10-02","2018","10","02","","12.3","","5.5","","8.9","","9.1","","0.0","","","","","","0.0","","","","2","","33",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-10-03","2018","10","03","","5.5","","-2.8","","1.3","","16.7","","0.0","","","","","","7.4","","","","35","","52",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-10-04","2018","10","04","","3.9","","-7.0","","-1.6","","19.6","","0.0","","","","","","1.2","","0","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-10-05","2018","10","05","","2.4","","-0.1","","1.2","","16.8","","0.0","","","","","","6.6","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-10-06","2018","10","06","","5.2","","-2.5","","1.4","","16.6","","0.0","","","","","","1.0","","0","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-10-07","2018","10","07","","5.0","","-0.4","","2.3","","15.7","","0.0","","","","","","0.2","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-10-08","2018","10","08","","8.2","","2.1","","5.2","","12.8","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-10-09","2018","10","09","","5.3","","0.7","","3.0","","15.0","","0.0","","","","","","0.0","","","","2","","34",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-10-10","2018","10","10","","3.2","","-0.9","","1.1","","16.9","","0.0","","","","","","0.0","","","","36","","47",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-10-11","2018","10","11","","0.3","","-3.1","","-1.4","","19.4","","0.0","","","","","","0.2","","","","33","","37",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-10-12","2018","10","12","","7.5","","-7.7","","-0.1","","18.1","","0.0","","","","","","0.2","","","","17","","39",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-10-13","2018","10","13","","3.2","","-0.1","","1.5","","16.5","","0.0","","","","","","4.4","","","","31","","65",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-10-14","2018","10","14","","1.4","","-2.4","","-0.5","","18.5","","0.0","","","","","","0.2","","","","34","","34",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-10-15","2018","10","15","","5.3","","-6.3","","-0.5","","18.5","","0.0","","","","","","1.3","","","","19","","49",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-10-16","2018","10","16","","3.6","","-1.7","","1.0","","17.0","","0.0","","","","","","0.0","","","","33","","61",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-10-17","2018","10","17","","5.4","","-9.5","","-2.0","","20.0","","0.0","","","","","","0.9","","","","18","","47",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-10-18","2018","10","18","","23.6","","3.4","","13.5","","4.5","","0.0","","","","","","0.2","","","","22","","50",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-10-19","2018","10","19","","11.3","","-1.8","","4.8","","13.2","","0.0","","","","","","1.4","","","","33","","72",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-10-20","2018","10","20","","3.3","","-4.2","","-0.5","","18.5","","0.0","","","","","","0.3","","","","32","","50",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-10-21","2018","10","21","","15.6","","-2.0","","6.8","","11.2","","0.0","","","","","","0.0","","","","17","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-10-22","2018","10","22","","6.7","","-7.6","","-0.4","","18.4","","0.0","","","","","","0.0","","","","32","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-10-23","2018","10","23","","6.5","","-9.5","","-1.5","","19.5","","0.0","","","","","","1.7","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-10-24","2018","10","24","","13.4","","-3.1","","5.1","","12.9","","0.0","","","","","","0.2","","","","17","","47",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-10-25","2018","10","25","","13.3","","2.5","","7.9","","10.1","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-10-26","2018","10","26","","9.5","","5.8","","7.7","","10.3","","0.0","","","","","","1.2","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-10-27","2018","10","27","","7.0","","2.4","","4.7","","13.3","","0.0","","","","","","0.3","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-10-28","2018","10","28","","4.9","","1.6","","3.3","","14.7","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-10-29","2018","10","29","","6.4","","2.5","","4.4","","13.6","","0.0","","","","","","9.0","","","","13","","31",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-10-30","2018","10","30","","8.9","","0.9","","4.9","","13.1","","0.0","","","","","","1.4","","","","26","","42",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-10-31","2018","10","31","","2.0","","-0.6","","0.7","","17.3","","0.0","","","","","","0.0","","","","31","","40",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-11-01","2018","11","01","","4.9","","-1.7","","1.6","","16.4","","0.0","","","","","","0.2","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-11-02","2018","11","02","","0.3","","-1.2","","-0.4","","18.4","","0.0","","","","","","1.8","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-11-03","2018","11","03","","2.1","","-5.0","","-1.4","","19.4","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-11-04","2018","11","04","","3.8","","-4.6","","-0.4","","18.4","","0.0","","","","","","0.0","","","","12","","34",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-11-05","2018","11","05","","4.2","","-3.9","","0.2","","17.8","","0.0","","","","","","0.0","","","","","","",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-11-06","2018","11","06","","2.3","","-4.6","","-1.1","","19.1","","0.0","","","","","","0.0","","","","33","","52",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-11-07","2018","11","07","","-4.6","","-7.2","","-5.9","","23.9","","0.0","","","","","","0.0","","","","34","","46",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-11-08","2018","11","08","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-97.25","49.92","WINNIPEG A CS","502S001","2018-11-09","2018","11","09","","","M","","M","","M","","M","","M","","","","","","M","","","","M","","M"
"-97.25","49.92","WINNIPEG A CS","502S001","2018-11-10","2018","11","10","","-6.9","","-13.3","","-10.1","","28.1","","0.0","","","","","","0.0","","","","14","","44",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-11-11","2018","11","11","","-6.1","","-12.4","","-9.3","","27.3","","0.0","","","","","","0.2","","","","32","","42",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-11-12","2018","11","12","","-8.9","","-17.5","","-13.2","","31.2","","0.0","","","","","","0.0","","","","32","","40",""
"-97.25","49.92","WINNIPEG A CS","502S001","2018-11-13","2018","11","13","","-8.3","","-17.4","","-12.9","","30.9","","0.0","","","","","","0.0","","0","","","","",""
